,x,y,z,x_dot,y_dot,z_dot,x_ddot,y_ddot,z_ddot
722,0.6042843965732234,0.09440405283976064,0.8996458337141018,-0.011225708272325663,0.013930328222316287,0.011135603661849494,-0.01365305312405948,-0.009162477406236831,0.01458808156516456
723,0.6042719161256003,0.09441953966849917,0.8996582135435478,-0.011240886781114127,0.013920141839356207,0.011151789884428762,-0.015201403822661616,-0.007347385033365609,0.015928875152773955
724,0.6042593571593476,0.09443509150400618,0.8996706725184804,-0.011257870059831905,0.013911933051828817,0.01116955374862435,-0.016305704050972356,-0.006066002269820784,0.01687916252270041
725,0.604246768481849,0.0944506474356627,0.899683161991131,-0.011276102671505386,0.013905150051310041,0.011188395213991613,-0.017450021299328242,-0.004742179780983622,0.01786131310521579
726,0.6042341137110887,0.09446625214075784,0.8996957178783608,-0.011295685590315437,0.013899828076500965,0.011208407007217754,-0.018287925443615002,-0.003786601465695586,0.018575862332839983
727,0.6042214234972034,0.09448186744289164,0.8997083095841711,-0.011316230652436764,0.013895573950208127,0.011229242639948156,-0.017777364009248627,-0.0044262176242934525,0.01811947588258145
728,0.6042089449397927,0.09449718974382532,0.8997206917801259,-0.011335833381358826,0.013890693091179802,0.0112491902524862,-0.01922814556492158,-0.0027531628823489543,0.01936628730852421
729,0.6041963042204415,0.09451267887280641,0.8997332354333326,-0.011357274277362108,0.013887622911247887,0.011270752232184213,-0.021638097089147816,3.732156343865065e-05,0.02144515041775802
730,0.6041832686069238,0.09452861818516022,0.8997461712617452,-0.011382109279507419,0.013887665490013947,0.011295331505501492,-0.0191207402963678,-0.0029652878298254805,0.019249074574739764
731,0.6041707472571647,0.09454389534426358,0.8997585967086317,-0.01140314320486556,0.01388440332193086,0.011316473855950374,-0.01995323342644026,-0.0020326884940290364,0.019963100668092204
732,0.604158151110151,0.09455923180917666,0.8997710966748649,-0.011425183324454444,0.013882157840542761,0.01133849180297714,-0.029993630217450145,0.009644085613531429,0.028662343623484056
733,0.6041436182844925,0.09457688919815063,0.8997855186388515,-0.011463334127508511,0.013894424073337254,0.011374909835714089,-0.02741645547926821,0.006543559876928496,0.026422416047547883
734,0.604129307520339,0.09459423424013161,0.8997997184435574,-0.011497559714836937,0.01390259224904547,0.011407855862440981,-0.024273059502898934,0.0027992838688460932,0.0237004229694868
735,0.6041154200642115,0.09461102600298851,0.8998134970131776,-0.011526877362548683,0.013905972926791115,0.011436444615154666,-0.024756426174643548,0.0032806520324012932,0.024128475253340262
736,0.604101340539402,0.09462801082493212,0.8998274655281012,-0.01155711527110431,0.01390997957181986,0.011465877616990307,-0.0310060502941552,0.01042578696547253,0.029556169667882742
737,0.604085893131202,0.09464660232308025,0.8998427903251185,-0.01159855715228154,0.013923913603271734,0.011505339044412985,-0.04187411513935021,0.0228401514594719,0.03897835026331022
738,0.6040678903277975,0.09466821339189731,0.8998606475425449,-0.011663549963144665,0.013959361875941767,0.011565785366044102,-0.02489717002506673,0.0030937093441538643,0.024312732576968345
739,0.6040523340282664,0.09468683095415714,0.8998760727805342,-0.01169675558201876,0.013963487514875998,0.011598168975546821,-0.03338796512207584,0.012721553319364934,0.03171038827742803
740,0.6040348788219593,0.09470766784910531,0.8998933800259374,-0.01174657910153864,0.01398247022792932,0.01164543978170979,-0.01579989079440903,-0.007578154249176329,0.016513400078447975
741,0.6040203656967003,0.09472494278618163,0.8999077676130374,-0.01176609938727422,0.013973107444051553,0.01166580268175317,-0.01021729131414608,-0.014020803407440682,0.011707595572580156
742,0.6040071049135334,0.09474069037968393,0.8999209148762579,-0.011777613968781093,0.013957305985696547,0.01167896175169851,-0.015943937508625324,-0.0075335923958759895,0.016707099599461
743,0.6039929999417297,0.09475740513766406,0.899934901156484,-0.01179670782674644,0.013948283848449212,0.011698931655848607,-0.013948245017421462,-0.009855954826218252,0.01499073853502227
744,0.6039794374564185,0.09477344067393344,0.8999483507271697,-0.011812743228284529,0.013936952880406396,0.011716129269466241,-0.026049957524337457,0.003831333366561637,0.025495175404026755
745,0.6039636540065128,0.09479206157617412,0.89996400440741,-0.011847548424555442,0.013942071387700813,0.011750149442667081,-0.0195643554954182,-0.0036042997719864848,0.019874156947442257
746,0.6039489539874024,0.09480935972889021,0.8999785829885084,-0.011871822343577825,0.013937599220006367,0.011774767643619727,-0.020339384595944702,-0.0027932644301792773,0.020550323801229637
747,0.603934124778675,0.09482676863455833,0.8999932903670884,-0.011897227598210275,0.01393410999068902,0.011800395766986996,-0.07349617232298102,0.056995785864003154,0.06646663003595346
